favourites_count,followers_count,statuses_count,friends_count,default_profile,default_profile_image,profile_use_background_image,utc_offset,listed_count,geo_enabled,lang,isFake
0,20,39,366,1.0,,1.0,,0,,en,1.0
28,71,358,318,,,1.0,28800.0,0,1.0,en,0.0
572,121,1107,231,1.0,,1.0,,0,,en,0.0
0,13,21,219,1.0,,1.0,,0,,en,1.0
10127,3291,47857,69,1.0,,1.0,,9,1.0,en,0.0
1811,94,4810,113,,,1.0,18000.0,2,1.0,en-gb,0.0
1554,71,1834,542,,,1.0,28800.0,0,1.0,en,0.0
43,754,1042,405,,,1.0,,55,,es,0.0
2732,362,2773,487,1.0,,1.0,,0,,en,0.0
0,13,28,276,1.0,,1.0,,0,,en,1.0
0,8,23,219,1.0,,1.0,,0,,en,1.0
668,354,1207,382,1.0,,1.0,-18000.0,0,1.0,en,0.0
99,11003,6315,11072,,,,-25200.0,129,,en,0.0
222,241,1861,197,1.0,,1.0,,1,1.0,en,0.0
389,51,314,95,1.0,,1.0,,0,,fr,0.0
2192,81,1043,77,1.0,,1.0,,0,1.0,en,0.0
278,4411,134008,841,,,1.0,-21600.0,14,1.0,en,0.0
8019,6602,12022,1162,,,,28800.0,52,1.0,en,0.0
275,614,8896,1170,,,1.0,-18000.0,13,1.0,es,0.0
0,16,23,299,1.0,,1.0,,0,,en,1.0
0,18,14,315,1.0,,1.0,,0,,en,1.0
0,11,20,256,1.0,,1.0,,0,,en,1.0
0,10,17,201,1.0,,1.0,,0,,en,1.0
1589,215,751,231,1.0,,1.0,,0,1.0,en,0.0
187,92,7428,94,,,1.0,-25200.0,2,,en,0.0
0,12,22,226,1.0,,1.0,,0,,en,1.0
0,16,46,374,1.0,,1.0,,0,,en,1.0
28296,1638,32284,661,1.0,,1.0,,6,,en,0.0
0,20,63,663,1.0,,1.0,,0,,en,1.0
187,119,3233,394,1.0,,1.0,,5,1.0,en,0.0
9803,257,965,144,,,1.0,,0,,en,0.0
1,9,16,238,1.0,,1.0,,0,,en,1.0
1,26,70,709,1.0,,1.0,,0,,en,1.0
0,12,25,394,1.0,,1.0,,0,,en,1.0
0,2,0,572,1.0,,1.0,-18000.0,0,,ru,1.0
586,2360,12957,2145,,,1.0,-36000.0,0,1.0,en,0.0
0,23,18,272,1.0,,1.0,,0,,en,1.0
75,27,604,46,,,1.0,,0,,en,0.0
0,9,0,629,1.0,,1.0,,0,,es,1.0
0,18,31,250,1.0,,1.0,,0,,en,1.0
0,6,3,565,1.0,,1.0,,0,,en,1.0
0,17,39,341,1.0,,1.0,,0,,en,1.0
0,6,1,550,1.0,,1.0,,0,,pt,1.0
17569,314,22103,248,,,1.0,-14400.0,3,,es,0.0
0,25,55,526,1.0,,1.0,,0,,en,1.0
1636,4493,82194,1894,,,1.0,-14400.0,132,1.0,es,0.0
0,1,2,18,1.0,,1.0,,0,,en,1.0
27,703,12338,1643,,,,3600.0,20,,en,0.0
64330,1202,19854,1469,,,1.0,-10800.0,7,1.0,en,0.0
6,6,2081,2,,,1.0,,1,,fr,0.0
0,13,23,182,1.0,,1.0,,0,,en,1.0
0,14,24,211,1.0,,1.0,,0,,en,1.0
0,0,2,18,1.0,,1.0,,0,,en,1.0
0,6,16,240,1.0,,1.0,,0,,en,1.0
134,118,16763,98,,,1.0,-25200.0,3,1.0,en,0.0
3414,204,13209,115,,,1.0,-18000.0,4,1.0,en,0.0
396,218,12814,179,,,,-25200.0,16,1.0,en,0.0
140,388,49717,14,,,1.0,28800.0,9,1.0,en,0.0
1670,473,2689,448,,,1.0,-18000.0,8,1.0,en,0.0
0,8,19,190,1.0,,1.0,,0,,en,1.0
1024,173,7443,244,1.0,,1.0,-18000.0,0,,en,0.0
0,16,35,294,1.0,,1.0,,0,,en,1.0
3,25,216,90,,,1.0,21600.0,0,1.0,en,0.0
0,15,35,326,1.0,,1.0,,0,,en,1.0
2381,1284,3014,878,,,1.0,3600.0,23,1.0,en,0.0
10680,4056,22761,101,,,1.0,28800.0,3,,en,0.0
0,26,56,496,1.0,,1.0,,0,,en,1.0
8884,510,24257,322,,,1.0,-18000.0,2,1.0,en,0.0
1135,168,3405,346,1.0,,1.0,,0,1.0,en,0.0
43,202,1415,1595,,,1.0,-25200.0,0,,es,1.0
11172,1192,16957,113,,,,-14400.0,8,1.0,en,0.0
9024,317,12318,191,,,,-25200.0,0,1.0,en,0.0
16,20,59,108,1.0,,1.0,19800.0,0,1.0,en,0.0
3868,258,4857,308,1.0,,1.0,,1,1.0,en,0.0
2294,741,15889,579,,,1.0,-18000.0,5,1.0,en,0.0
336,43,229,26,,,1.0,28800.0,4,,en,0.0
3226,461,8564,382,1.0,,1.0,,0,,en,0.0
1,12,14,554,1.0,,1.0,,0,,en,1.0
0,15,20,319,1.0,,1.0,,0,,en,1.0
3,43,13,155,1.0,,1.0,,0,,en,0.0
201,75,876,52,,,,,0,1.0,en,0.0
47,29,168,200,1.0,,1.0,,0,1.0,en,0.0
5835,164,12288,397,,,1.0,-18000.0,0,1.0,en,0.0
17264,743,25831,628,,,1.0,-25200.0,0,1.0,en,0.0
0,19,44,547,1.0,,1.0,,0,,en,1.0
2149,149,347,228,1.0,,1.0,-25200.0,0,1.0,en,0.0
0,4,12,492,1.0,,1.0,10800.0,0,,en,1.0
0,13,14,186,1.0,,1.0,,0,,en,1.0
0,15,32,276,1.0,,1.0,,0,,en,1.0
0,9,24,247,1.0,,1.0,,0,,en,1.0
2105,68,844,140,1.0,,1.0,,1,,en,0.0
3101,214,5383,202,,,,-25200.0,5,,en,0.0
14,13,173,64,,,1.0,36000.0,0,,en,0.0
15,121,804,783,,,1.0,-16200.0,2,,es,1.0
2,4,20,198,1.0,,1.0,,0,,en,1.0
2645,254,1133,89,1.0,,1.0,3600.0,1,1.0,en,0.0
5837,2622,21537,1231,,,1.0,-18000.0,63,1.0,en,0.0
992,49,722,378,,,,19800.0,3,1.0,en,0.0
1199,23604,13199,4308,,,1.0,-14400.0,23,1.0,en,0.0
649,1032,2811,1908,1.0,,1.0,,0,1.0,en,0.0
107,170,1217,271,,,,19800.0,4,1.0,en,0.0
0,13,28,346,1.0,,1.0,,0,,en,1.0
1337,535,40796,444,,,1.0,43200.0,3,1.0,en,0.0
0,7,13,188,1.0,,1.0,,0,,en,1.0
0,3,1,426,1.0,,1.0,,0,,tr,1.0
0,11,13,236,1.0,,1.0,,0,,en,1.0
47361,369,78166,224,,,1.0,-21600.0,13,1.0,en,0.0
3505,414,4099,1116,,,1.0,-14400.0,1,,en,0.0
56,37,173,36,1.0,,1.0,18000.0,4,,en,0.0
471,5378,4099,1238,,,1.0,,6,1.0,en,0.0
0,15,19,253,1.0,,1.0,,0,,en,1.0
0,21,45,399,1.0,,1.0,,0,,en,1.0
14,76,575,847,1.0,,1.0,,1,1.0,en,1.0
0,6,0,571,,,1.0,,0,,en,1.0
0,6,2,355,,,1.0,,0,,es,1.0
1,22,42,495,1.0,,1.0,36000.0,1,1.0,en,1.0
3727,126,6716,63,,,1.0,-25200.0,3,1.0,en,0.0
299,202,7135,300,,,1.0,-10800.0,1,1.0,en,0.0
0,14,15,185,1.0,,1.0,,0,,en,1.0
0,21,42,418,1.0,,1.0,,0,,en,1.0
66,129,5025,249,,,1.0,10800.0,2,1.0,en,0.0
23832,1616,63492,1196,,,1.0,-25200.0,27,1.0,en,0.0
2868,4745,72495,2404,,,1.0,28800.0,220,,en,0.0
22522,6897,11133,3735,,,1.0,,1,1.0,en,0.0
0,9,21,265,1.0,,1.0,,0,,en,1.0
1696,261,1606,235,,,,-25200.0,0,1.0,en,0.0
95,2035,3287,1957,,,1.0,,0,,en,0.0
26,60,178,100,1.0,,1.0,,0,,en,0.0
254,79,1679,262,,,1.0,-25200.0,3,1.0,en,0.0
65896,1320,41032,150,1.0,,1.0,43200.0,60,1.0,en,0.0
1077,2032,21288,736,,,1.0,-25200.0,4,,en,0.0
692,808,17013,985,,,1.0,-14400.0,36,1.0,en,0.0
0,3,1,415,1.0,,1.0,-10800.0,0,,en,1.0
535,753,937,1942,1.0,,1.0,36000.0,7,1.0,en,0.0
653,322,10147,175,,,1.0,-25200.0,7,1.0,en,0.0
1216,654,184,394,1.0,,1.0,,4,,en,0.0
7920,812,16377,376,1.0,,1.0,-14400.0,2,1.0,en,0.0
0,17,23,240,1.0,,1.0,,0,,en,1.0
0,7,22,220,1.0,,1.0,,0,,en,1.0
376,29,283,81,1.0,,1.0,,2,1.0,en,0.0
3814,277,14328,422,,,1.0,,9,1.0,en,0.0
0,18,18,276,1.0,,1.0,,0,,en,1.0
46,127,257,132,,,,-25200.0,9,1.0,en,0.0
14874,1532,21936,187,,,1.0,,4,,es,0.0
0,11,25,201,1.0,,1.0,,0,,en,1.0
0,20,60,564,1.0,,1.0,,0,,en,1.0
96,340,2454,797,,,1.0,,1,1.0,en,0.0
5357,782,45741,1243,,,1.0,,2,,en,0.0
0,7,12,952,1.0,,1.0,,0,,en,1.0
5562,192,6384,392,,,1.0,-18000.0,3,,en,0.0
1509,1417,12181,281,,,1.0,-18000.0,115,1.0,en,0.0
15958,20004,48011,2301,,,1.0,7200.0,315,1.0,da,0.0
0,4,13,201,1.0,,1.0,,0,,en,1.0
6414,558,29997,674,,,1.0,-25200.0,50,1.0,en,0.0
3202,629,17068,838,,,1.0,,3,1.0,es,0.0
0,17,5,388,,,1.0,-16200.0,0,1.0,es,1.0
0,22,24,260,1.0,,1.0,,0,,en,1.0
25537,579,267,281,,,1.0,-25200.0,3,,en,0.0
5616,349,3377,596,,,1.0,,2,1.0,en,0.0
0,21,58,551,1.0,,1.0,,0,,en,1.0
0,13,21,182,1.0,,1.0,,0,,en,1.0
81,553,18745,1856,,,1.0,-18000.0,8,1.0,en,0.0
0,8,21,251,1.0,,1.0,,0,,en,1.0
59,191,11444,247,,,1.0,28800.0,0,1.0,en,0.0
311,133,1353,98,,,1.0,28800.0,0,1.0,en,0.0
897,461,1875,533,1.0,,1.0,,3,1.0,en,0.0
19,10,45,7,1.0,,1.0,,0,,en,0.0
0,4,12,524,,,1.0,-18000.0,0,,en,1.0
0,8,24,254,1.0,,1.0,,0,,en,1.0
0,9,21,255,1.0,,1.0,,0,,en,1.0
0,11,20,255,1.0,,1.0,,0,,en,1.0
2338,744,19820,132,,,1.0,14400.0,15,1.0,en,0.0
4138,390,3094,376,,,1.0,-14400.0,1,1.0,en,0.0
0,20,42,407,1.0,,1.0,,0,,en,1.0
0,8,18,224,1.0,,1.0,,0,,en,1.0
532,206,466,414,1.0,,1.0,,2,,en,0.0
100,2,15,32,1.0,,1.0,,0,,en,0.0
1555,806,19546,738,1.0,,1.0,28800.0,42,1.0,fr,0.0
1031,328,26304,110,,,1.0,18000.0,13,1.0,en,0.0
12137,6817,33905,311,,,,3600.0,36,1.0,en-gb,0.0
3183,183,3085,221,,,1.0,-14400.0,2,1.0,en,0.0
0,9,18,190,1.0,,1.0,,0,,en,1.0
0,13,18,211,1.0,,1.0,,0,,en,1.0
0,27,56,490,1.0,,1.0,,0,,en,1.0
0,10,23,263,1.0,,1.0,,0,,en,1.0
0,7,455,626,1.0,,1.0,,0,,ru,1.0
0,23,61,721,1.0,,1.0,,0,,en,1.0
1039,858,28771,2000,1.0,,1.0,,23,,en,0.0
0,13,29,280,1.0,,1.0,,0,,en,1.0
0,1,2,36,1.0,,1.0,,0,,en,1.0
182,326,5961,303,,,1.0,-25200.0,9,,en,0.0
1192,240,4984,127,,,1.0,-18000.0,3,1.0,en,0.0
2,5,21,173,1.0,,1.0,,0,,en,1.0
8186,277,17952,417,,,1.0,-7200.0,6,1.0,en-gb,0.0
2061,421,57000,436,,,,-28800.0,6,,en,0.0
13347,826,30460,489,,,,-25200.0,2,1.0,en,0.0
15,4,9,109,,,1.0,19800.0,0,1.0,en,0.0
0,8,78,638,1.0,,1.0,,0,,en,1.0
35,1331,53239,758,,,1.0,-25200.0,9,1.0,en,0.0
0,15,25,364,1.0,,1.0,,0,,en,1.0
2716,322,23040,416,,,1.0,28800.0,1,1.0,en,0.0
0,17,22,262,1.0,,1.0,,0,,en,1.0
0,16,32,264,1.0,,1.0,,0,,en,1.0
0,22,70,621,1.0,,1.0,,0,,en,1.0
10,108,641,366,,,,,0,1.0,en,0.0
2940,1923,13384,503,,,,-28800.0,3,1.0,en,0.0
277,469,7558,325,,,,-28800.0,0,,en,0.0
0,28,63,634,1.0,,1.0,,0,,en,1.0
1061,5471,201200,910,,,1.0,-25200.0,25,1.0,en,0.0
0,7,20,214,1.0,,1.0,,0,,en,1.0
0,24,41,462,1.0,,1.0,,0,,en,1.0
471,175,682,154,,,1.0,-18000.0,0,,en,0.0
0,5,16,209,1.0,,1.0,,0,,en,1.0
0,16,31,315,1.0,,1.0,,0,,en,1.0
0,19,26,311,1.0,,1.0,,0,,en,1.0
0,20,41,332,1.0,,1.0,,0,,en,1.0
11,5,819,753,1.0,,1.0,,0,,ru,1.0
0,25,33,342,1.0,,1.0,,0,,en,1.0
0,8,15,190,1.0,,1.0,,0,,en,1.0
5,56,48,25,1.0,,1.0,-14400.0,0,,en,0.0
4079,465,52000,272,,,1.0,-25200.0,1,1.0,en,0.0
0,15,20,230,1.0,,1.0,,0,,en,1.0
3997,1377,59918,209,,,1.0,19800.0,10,1.0,en,0.0
2,8,33,438,,,1.0,,0,1.0,es,1.0
0,55,17,1249,,,1.0,-18000.0,0,,en,1.0
1,32,14,173,1.0,,1.0,,1,,en,0.0
528,284,2393,118,1.0,,1.0,-39600.0,2,1.0,en,0.0
43,77,510,743,1.0,,1.0,,0,1.0,en,1.0
0,15,30,271,1.0,,1.0,,0,,en,1.0
17795,714,50292,484,1.0,,1.0,-25200.0,2,1.0,en,0.0
0,13,19,275,1.0,,1.0,,0,,en,1.0
2476,273,3218,258,,,1.0,7200.0,8,1.0,en,0.0
0,10,18,192,1.0,,1.0,,0,,en,1.0
28,423,18087,152,,,1.0,10800.0,24,1.0,en,0.0
4715,832,24928,169,,,1.0,19800.0,14,1.0,en,0.0
2449,189,7051,206,,,1.0,-25200.0,1,,en,0.0
0,6,24,174,1.0,,1.0,,0,,en,1.0
3192,876,3706,592,1.0,,1.0,,6,1.0,ja,0.0
0,6,14,174,1.0,,1.0,,0,,en,1.0
0,12,20,165,1.0,,1.0,,0,,en,1.0
0,11,7727,14,,,1.0,,1,,fr,0.0
0,18,23,357,1.0,,1.0,,0,,en,1.0
0,25,69,625,1.0,,1.0,,0,,en,1.0
254,77,979,289,,,1.0,-25200.0,1,1.0,en,0.0
0,14,27,202,1.0,,1.0,,0,,en,1.0
1624,633,2850,584,,,1.0,-25200.0,0,1.0,en,0.0
0,13,23,251,1.0,,1.0,,0,,en,1.0
0,16,46,529,1.0,,1.0,,0,,en,1.0
912,152,677,320,1.0,,1.0,,0,,en,0.0
0,27,47,534,1.0,,1.0,,0,,en,1.0
0,9,68,652,1.0,,1.0,-14400.0,0,,en,1.0
0,3,0,571,1.0,,1.0,,0,,it,1.0
0,25,57,577,1.0,,1.0,,0,,en,1.0
580,51,3790,234,,,1.0,-25200.0,0,1.0,en,0.0
0,29,57,673,1.0,,1.0,,0,,en,1.0
0,18,48,500,1.0,,1.0,,0,,en,1.0
1941,375,22488,162,,,1.0,-18000.0,7,,en,0.0
23,17,134,39,1.0,,1.0,,0,,en,0.0
730,672,1547,604,,,1.0,,5,1.0,en,0.0
5727,1011,43738,92,,,1.0,19800.0,14,,en,0.0
0,16,38,384,1.0,,1.0,,0,,en,1.0
0,28,70,771,1.0,,1.0,,0,,en,1.0
5,404,4367,1053,,,1.0,-10800.0,1,1.0,en,0.0
2178,1071,19567,504,,,1.0,28800.0,281,1.0,en,0.0
0,2,4,518,1.0,,1.0,,0,,en,1.0
0,32,47,522,1.0,,1.0,,0,,en,1.0
11995,354,29129,243,,,1.0,-25200.0,1,1.0,en,0.0
196,311,5899,381,,,1.0,28800.0,1,1.0,en,0.0
0,32,94,1015,1.0,,1.0,,0,,en,1.0
266,104,750,102,,,1.0,28800.0,6,,en,0.0
0,4,4,571,,,1.0,,0,,en,1.0
0,9,0,578,1.0,,1.0,,0,,en,1.0
16812,13828,104707,252,1.0,,1.0,-14400.0,131,,en,0.0
1066,328,67739,178,,,1.0,-25200.0,8,1.0,en,0.0
4037,698,33298,600,,,1.0,-18000.0,5,1.0,en,0.0
5166,2097,24728,888,,,1.0,18000.0,10,1.0,en,0.0
0,10,0,534,1.0,,1.0,,0,,en,1.0
407,93,2588,162,,,1.0,-25200.0,0,1.0,en,0.0
2,19,26,250,1.0,,1.0,,0,,en,1.0
5776,139,1076,118,,,,,2,,en,0.0
2185,520,4602,243,,,1.0,28800.0,2,1.0,en,0.0
0,8,31,233,1.0,,1.0,,0,,en,1.0
383,176,1312,137,,,,-28800.0,1,1.0,en,0.0
0,18,36,353,1.0,,1.0,,0,,en,1.0
4774,223,9358,389,,,1.0,43200.0,6,1.0,en,0.0
5467,529,42806,132,,,1.0,-10800.0,0,,en,0.0
2936,224,2178,213,1.0,,1.0,,0,1.0,en,0.0
6794,6534,23298,5227,,,1.0,7200.0,10,,es,0.0
0,12,22,314,1.0,,1.0,,0,,en,1.0
2277,173,1654,196,1.0,,1.0,,0,1.0,en,0.0
1986,219,3852,391,1.0,,1.0,,0,1.0,en,0.0
0,22,62,671,1.0,,1.0,,0,,en,1.0
9,26,277,76,1.0,,1.0,7200.0,0,,en,0.0
0,28,48,582,1.0,,1.0,,0,,en,1.0
1,31,54,536,1.0,,1.0,,0,,en,1.0
12042,652,9685,419,,,,-25200.0,0,1.0,en,0.0
27152,433,23056,288,,,1.0,-25200.0,0,1.0,en,0.0
257,179,2485,339,,,1.0,28800.0,4,1.0,en,0.0
3230,30095,34314,697,,,1.0,-25200.0,131,,en,0.0
23,223,6141,318,,,1.0,-18000.0,1,1.0,en,0.0
0,39,266,286,,,1.0,,0,,en,1.0
161,974,13827,1428,,,1.0,32400.0,94,1.0,en,0.0
424,243,5234,243,,,1.0,-18000.0,3,1.0,en,0.0
3702,365,18871,322,,,1.0,28800.0,2,,en,0.0
2164,18280,367191,4883,,,1.0,-18000.0,882,,en,0.0
3150,252,2296,573,1.0,,1.0,,1,,en,0.0
7231,841,24457,482,,,1.0,-25200.0,1,1.0,en,0.0
517,109,2855,278,,,1.0,28800.0,4,1.0,en,0.0
1134,202,1196,199,1.0,,1.0,,0,1.0,en,0.0
15836,14665,96709,389,,,1.0,10800.0,195,1.0,es,0.0
0,20,66,722,1.0,,1.0,,0,,en,1.0
642,349,14524,333,,,1.0,,1,,en,0.0
10206,10934,35417,9263,,,1.0,-21600.0,30,1.0,en-gb,0.0
51,321,141,316,,,,-25200.0,0,,en,0.0
0,1512,2024,1030,,,1.0,-18000.0,15,,en,0.0
11381,1037,54809,1179,,,1.0,28800.0,4,1.0,en,0.0
0,9,20,212,1.0,,1.0,,0,,en,1.0
0,29,44,481,1.0,,1.0,,0,,en,1.0
0,4,1,847,1.0,,1.0,,0,,en,1.0
1339,570,3347,980,1.0,,1.0,,5,,en,0.0
663,182,11655,107,,,1.0,19800.0,2,1.0,en,0.0
0,7,4,605,1.0,,1.0,,0,,en,1.0
524,168,12822,403,,,1.0,28800.0,5,1.0,en,0.0
3,27,157,475,,,1.0,0.0,0,1.0,en,1.0
0,16,28,327,1.0,,1.0,,0,,en,1.0
281,346,360,329,1.0,,1.0,,0,1.0,ja,0.0
0,2,0,344,1.0,,1.0,,0,,en,1.0
0,14,18,190,1.0,,1.0,,0,,en,1.0
1075,302,1002,275,1.0,,1.0,,2,1.0,en,0.0
33,82,1735,100,,,1.0,3600.0,3,1.0,en,0.0
0,4,25,192,1.0,,1.0,,0,,en,1.0
125,20,557,239,1.0,,1.0,-18000.0,1,1.0,en,0.0
207,113,437,167,1.0,,1.0,,0,1.0,en,0.0
0,17,26,344,1.0,,1.0,,0,,en,1.0
8804,2736,1572,2247,,,1.0,-25200.0,7,,en,0.0
0,9,65,438,1.0,,1.0,10800.0,0,,en,1.0
0,59,257,570,,,1.0,25200.0,2,1.0,en,1.0
21731,1976,22076,1737,,,,-14400.0,89,,en,0.0
2500,1060,18462,557,,,1.0,-18000.0,2,1.0,es,0.0
4227,694,7945,632,,,1.0,-25200.0,0,1.0,en,0.0
21397,1604,87493,141,,,1.0,-25200.0,20,1.0,en,0.0
0,7,18,180,1.0,,1.0,,0,,en,1.0
2074,220,7085,801,1.0,1.0,1.0,,4,,en,0.0
2138,71,1727,70,1.0,,1.0,,1,,en,0.0
322,87,2128,92,1.0,,1.0,,0,1.0,en,0.0
0,7,0,559,,,1.0,,0,,es,1.0
19,336,1597,312,,,1.0,28800.0,12,1.0,en,0.0
7184,193,10212,184,,,1.0,-14400.0,0,1.0,en,0.0
0,28,55,611,1.0,,1.0,,0,,en,1.0
902,35,1985,63,1.0,,1.0,-25200.0,4,,en,0.0
10,50,218,303,,,1.0,-21600.0,2,1.0,en,0.0
0,37,16,406,,,1.0,36000.0,1,,en,1.0
0,0,3,19,1.0,,1.0,,0,,en,1.0
8786,4476,22314,4845,1.0,,1.0,,68,,en,0.0
53,36,525,71,,,1.0,28800.0,0,1.0,en,0.0
0,1,3,22,1.0,,1.0,,0,,en,1.0
19,18,101,19,,,1.0,-18000.0,2,,en,0.0
1,460,385,19,,,1.0,-25200.0,9,,en,0.0
0,10,19,253,1.0,,1.0,,0,,en,1.0
0,16,41,311,1.0,,1.0,,0,,en,1.0
0,7,18,208,1.0,,1.0,,0,,en,1.0
0,13,30,274,1.0,,1.0,,0,,en,1.0
0,4,0,951,1.0,,1.0,,0,,en,1.0
128,113,7686,255,,,1.0,19800.0,4,1.0,en,0.0
668,187,2235,248,1.0,,1.0,,0,,en,0.0
42,122,4272,215,,,1.0,-14400.0,2,1.0,en,0.0
0,20,17,282,1.0,,1.0,,0,,en,1.0
48065,1401,51961,1335,,,1.0,-18000.0,9,1.0,en,0.0
0,16,41,343,1.0,,1.0,,0,,en,1.0
1370,172,3765,154,,,1.0,28800.0,0,1.0,en,0.0
8,105,127,348,,,,-25200.0,1,,en,0.0
101,138,4028,737,1.0,,1.0,19800.0,5,1.0,en,0.0
0,19,49,507,1.0,,1.0,,0,,en,1.0
0,5,14,190,1.0,,1.0,,0,,en,1.0
0,10,11,217,1.0,,1.0,,0,,en,1.0
0,21,35,270,1.0,,1.0,,0,,en,1.0
0,14,21,256,1.0,,1.0,,0,,en,1.0
0,8,22,226,1.0,,1.0,,0,,en,1.0
0,10,19,239,1.0,,1.0,,0,,en,1.0
0,18,54,551,1.0,,1.0,,0,,en,1.0
0,4,6,580,1.0,,1.0,3600.0,0,,en,1.0
21,77,37,163,1.0,,1.0,,0,,en,0.0
0,10,10,371,,,1.0,-16200.0,0,,es,1.0
0,14,25,255,1.0,,1.0,,0,,en,1.0
1304,350,5209,791,,,1.0,-28800.0,3,1.0,en,0.0
0,7,21,208,1.0,,1.0,,0,,en,1.0
12316,550,16425,377,,,1.0,-14400.0,14,1.0,en-gb,0.0
32,1149,610,1995,,,1.0,-18000.0,61,1.0,en,0.0
0,0,0,0,1.0,,1.0,,0,,en,1.0
0,16,29,292,1.0,,1.0,,0,,en,1.0
470,105,3308,86,,,1.0,7200.0,2,1.0,en,0.0
0,23,26,279,1.0,,1.0,,0,,en,1.0
0,5,0,557,1.0,,1.0,,0,,en,1.0
0,11,14,176,1.0,,1.0,,0,,en,1.0
2640,532,6492,759,1.0,,1.0,-25200.0,27,1.0,en,0.0
0,10,22,211,1.0,,1.0,,0,,en,1.0
2530,403,23163,235,,,,-25200.0,4,1.0,en,0.0
0,11,25,254,1.0,,1.0,,0,,en,1.0
13,5,111,664,1.0,,1.0,,0,,ru,1.0
0,5,350,4,1.0,,1.0,,0,,en,0.0
0,10,34,281,1.0,,1.0,,0,,en,1.0
1489,537,18216,475,,,1.0,-10800.0,0,1.0,en,0.0
4359,276,146971,412,,,1.0,-25200.0,21,,en,0.0
0,5,1,596,1.0,,1.0,-21600.0,0,1.0,es,1.0
0,13,22,251,1.0,,1.0,,0,,en,1.0
8391,1884,6923,2069,,,1.0,-25200.0,28,1.0,en,0.0
0,14,25,269,1.0,,1.0,,0,,en,1.0
43,569,2123,1840,,,,-14400.0,22,1.0,en,0.0
0,11,23,196,1.0,,1.0,,0,,en,1.0
373,92,1095,127,1.0,,1.0,-14400.0,0,,en,0.0
83,94,2995,334,,,,-25200.0,3,,en,0.0
0,16,41,531,1.0,,1.0,,0,,en,1.0
0,2,6,26,1.0,,1.0,,0,,en,1.0
9678,620,30048,387,,,1.0,-10800.0,1,1.0,en,0.0
0,18,441,1009,,,1.0,-36000.0,0,,en,1.0
6041,279,3755,1078,,,1.0,-18000.0,3,1.0,en,0.0
0,23,27,349,1.0,,1.0,,0,,en,1.0
1309,6146,341,68,1.0,,1.0,-14400.0,31,1.0,ja,0.0
5742,358,12037,225,1.0,,1.0,,0,1.0,en,0.0
0,5,22,231,1.0,,1.0,,0,,en,1.0
0,15,18,244,1.0,,1.0,,0,,en,1.0
0,8,24,240,1.0,,1.0,,0,,en,1.0
0,9,17,201,1.0,,1.0,,0,,en,1.0
2361,2135,136700,1799,,,1.0,-25200.0,70,,en,0.0
61,236,1082,282,1.0,,1.0,,0,,en,0.0
0,20,79,779,1.0,,1.0,,0,,en,1.0
29875,1658,29249,2002,,,1.0,-25200.0,11,1.0,en,0.0
747,97,451,296,,,1.0,28800.0,1,,en,0.0
863,649,67875,297,,,1.0,10800.0,2,1.0,en,0.0
0,16,46,591,1.0,,1.0,,0,,en,1.0
0,14,62,562,1.0,,1.0,,0,,en,1.0
0,31,23,593,1.0,,1.0,-10800.0,0,,pt,1.0
662,85,59092,59,,,1.0,32400.0,1,,ja,0.0
877,384,5352,187,,,1.0,-18000.0,2,1.0,en,0.0
0,15,26,284,1.0,,1.0,,0,,en,1.0
17851,268,32744,265,,,1.0,-14400.0,6,1.0,en,0.0
2776,707,4830,604,,,1.0,28800.0,3,,en,0.0
0,14,32,285,1.0,,1.0,,0,,en,1.0
0,23,23,288,1.0,,1.0,,0,,en,1.0
0,5,1,958,1.0,,1.0,,0,,en,1.0
0,21,37,424,1.0,,1.0,,0,,en,1.0
0,8,15,219,1.0,,1.0,,0,,en,1.0
165741,1994,230131,496,,,1.0,19800.0,29,1.0,en,0.0
0,10,18,203,1.0,,1.0,,0,,en,1.0
2791,325,4596,180,,,1.0,,3,1.0,en,0.0
2193,2313,30450,441,1.0,,1.0,10800.0,93,,en,0.0
14143,944,19672,338,1.0,,1.0,7200.0,18,1.0,en-gb,0.0
245,50,1812,143,1.0,,1.0,3600.0,4,,en,0.0
6637,1318,18598,722,,,,7200.0,9,1.0,es,0.0
0,16,24,214,1.0,,1.0,,0,,en,1.0
845,786,9573,705,,,1.0,43200.0,6,1.0,en,0.0
1808,1819,10043,886,,,,-18000.0,38,1.0,en,0.0
122,35,1321,164,,,1.0,-28800.0,1,,en,0.0
31879,900,33279,600,,,,,1,1.0,en,0.0
0,11,1,604,,,1.0,,0,,en,1.0
4,639,11239,559,,,1.0,-18000.0,22,,en,0.0
0,5,21,204,1.0,,1.0,,0,,en,1.0
1648,324,6758,238,1.0,,1.0,-18000.0,0,1.0,en,0.0
102,207,9722,181,1.0,,1.0,,2,,en,0.0
2452,271,5716,261,,,1.0,-18000.0,6,1.0,en,0.0
96,101,115,149,,,,,0,1.0,en,0.0
0,17,54,558,1.0,,1.0,,0,,en,1.0
0,22,25,266,1.0,,1.0,,0,,en,1.0
44,404,559,788,,,1.0,,1,1.0,en,0.0
0,15,20,244,1.0,,1.0,,0,,en,1.0
0,8,17,219,1.0,,1.0,,0,,en,1.0
317,82,1051,224,,,1.0,-18000.0,0,1.0,en,0.0
0,23,37,310,1.0,,1.0,,0,,en,1.0
0,0,3,16,1.0,,1.0,,0,,en,1.0
